Id,Label
0001.jpg,0.0018087387451454677
0002.jpg,0.5690003991240892
0003.jpg,0.08006436734390752
0004.jpg,0.6311525482719815
0005.jpg,0.6028058955229221
0006.jpg,0.32641423319207524
0007.jpg,0.0003339375043730774
0008.jpg,0.8705870383593273
0009.jpg,0.613118356691198
0010.jpg,0.010043031943305225
0011.jpg,0.40014209559764424
0012.jpg,0.008519366323641205
0013.jpg,0.7036072946040892
0014.jpg,0.7466178787837164
0015.jpg,0.6314460160457563
0016.jpg,0.9744986451973172
0017.jpg,0.4524906933385902
0018.jpg,0.007607843514507403
0019.jpg,0.8305425725809916
0020.jpg,0.0008107700947275192
0021.jpg,0.6935210394617031
0022.jpg,0.7000817366559652
0023.jpg,0.5892546327578111
0024.jpg,0.12094265102631446
0025.jpg,0.9177923215255789
0026.jpg,0.9987212387489144
0027.jpg,0.03435310136621376
0028.jpg,0.5839380563752912
0029.jpg,0.0015848712608833781
0030.jpg,0.9998242419729462
0031.jpg,0.2288631526968247
0032.jpg,0.947054131449813
0033.jpg,0.0013762092450045386
0034.jpg,0.012989462898726713
0035.jpg,0.6515747066894759
0036.jpg,0.0003645970657626306
0037.jpg,0.7669058766534437
0038.jpg,0.00047599766105425894
0039.jpg,0.5283072923494443
0040.jpg,0.5449623034849059
0041.jpg,0.9999649098340907
0042.jpg,0.9557657250183055
0043.jpg,0.673164601462313
0044.jpg,0.597721963623819
0045.jpg,0.959958786038506
0046.jpg,0.9999688126540375
0047.jpg,0.3652223284748043
0048.jpg,0.22643272496294714
0049.jpg,0.6358805747258043
0050.jpg,0.40716633230976396
0051.jpg,0.18368077643227562
0052.jpg,0.9792284519234049
0053.jpg,0.20286219859455687
0054.jpg,0.6125861922151182
0055.jpg,0.7139675464127905
0056.jpg,0.00043176870081436684
0057.jpg,0.670235508996875
0058.jpg,0.001354413165747192
0059.jpg,0.40003404677266013
0060.jpg,0.9864398638386804
0061.jpg,0.0016687627227885212
0062.jpg,0.03151415287134347
0063.jpg,0.5495291292932251
0064.jpg,0.2860208980456495
0065.jpg,0.48184625572080714
0066.jpg,0.9999085642567369
0067.jpg,0.0011820472258909193
