Id,Label
0001.jpg,532.0
0002.jpg,2516.0
0003.jpg,2430.0
0004.jpg,3307.0
0005.jpg,3229.0
0006.jpg,2364.5
0007.jpg,207.5
0008.jpg,3774.5
0009.jpg,2384.5
0010.jpg,797.5
0011.jpg,1959.0
0012.jpg,629.5
0013.jpg,3410.5
0014.jpg,3890.0
0015.jpg,2775.0
0016.jpg,3059.0
0017.jpg,3263.5
0018.jpg,813.5
0019.jpg,3657.0
0020.jpg,313.0
0021.jpg,3167.5
0022.jpg,3532.0
0023.jpg,2172.0
0024.jpg,1473.0
0025.jpg,4116.0
0026.jpg,4453.5
0027.jpg,777.0
0028.jpg,2830.0
0029.jpg,315.5
0030.jpg,4486.0
0031.jpg,1204.5
0032.jpg,3709.0
0033.jpg,420.0
0034.jpg,1007.5
0035.jpg,3896.0
0036.jpg,169.0
0037.jpg,3420.0
0038.jpg,391.5
0039.jpg,1896.5
0040.jpg,2823.0
0041.jpg,4947.5
0042.jpg,3810.5
0043.jpg,3194.5
0044.jpg,2400.0
0045.jpg,4076.5
0046.jpg,4722.0
0047.jpg,1931.5
0048.jpg,1435.0
0049.jpg,4058.0
0050.jpg,1431.0
0051.jpg,1248.0
0052.jpg,4281.0
0053.jpg,1903.0
0054.jpg,2827.0
0055.jpg,3792.5
0056.jpg,327.0
0057.jpg,2999.5
0058.jpg,473.5
0059.jpg,2609.0
0060.jpg,4367.0
0061.jpg,489.0
0062.jpg,992.5
0063.jpg,4093.5
0064.jpg,1828.5
0065.jpg,1723.0
0066.jpg,4518.5
0067.jpg,497.5
0068.jpg,2934.0
0069.jpg,2643.0
0070.jpg,1758.5
0071.jpg,3452.5
0072.jpg,4499.5
0073.jpg,3224.5
0074.jpg,1665.5
0075.jpg,4434.5
0076.jpg,1822.5
0077.jpg,4455.0
0078.jpg,1729.5
0079.jpg,2008.5
0080.jpg,4587.5
0081.jpg,3027.0
0082.jpg,718.0
0083.jpg,4478.5
0084.jpg,4525.5
0085.jpg,4836.75
0086.jpg,3115.5
0087.jpg,3189.5
0088.jpg,4665.75
0089.jpg,838.5
0090.jpg,4806.0
0091.jpg,2365.0
0092.jpg,3108.0
0093.jpg,1351.0
0094.jpg,3178.0
0095.jpg,654.5
0096.jpg,1715.5
0097.jpg,3041.0
0098.jpg,810.5
0099.jpg,4913.0
0100.jpg,2863.5
0101.jpg,1593.0
0102.jpg,4817.0
0103.jpg,1959.5
0104.jpg,3247.5
0105.jpg,3817.0
0106.jpg,2241.0
0107.jpg,3540.5
0108.jpg,3965.0
0109.jpg,1700.5
0110.jpg,1856.5
0111.jpg,189.5
0112.jpg,2735.5
0113.jpg,4617.5
0114.jpg,187.5
0115.jpg,2673.0
0116.jpg,3048.0
0117.jpg,3863.0
0118.jpg,4117.5
0119.jpg,2201.0
0120.jpg,947.0
0121.jpg,3530.0
0122.jpg,4211.5
0123.jpg,1680.0
0124.jpg,3680.0
0125.jpg,818.5
0126.jpg,2449.5
0127.jpg,3481.0
0128.jpg,780.5
0129.jpg,4028.0
0130.jpg,3808.5
0131.jpg,4299.0
0132.jpg,2322.0
0133.jpg,3158.0
0134.jpg,1820.5
0135.jpg,230.5
0136.jpg,2494.5
0137.jpg,3104.0
0138.jpg,190.0
0139.jpg,1968.5
0140.jpg,1234.0
0141.jpg,3375.5
0142.jpg,3362.5
0143.jpg,2160.0
0144.jpg,1078.0
0145.jpg,3445.0
0146.jpg,4643.75
0147.jpg,1392.0
0148.jpg,4803.5
0149.jpg,2607.0
0150.jpg,747.0
0151.jpg,3232.5
0152.jpg,4132.0
0153.jpg,4309.0
